RELIANCE_Close,RELIANCE_Volume,log_return_RELIANCE,SMA_20_RELIANCE,SMA_ratio_RELIANCE,RSI_14_RELIANCE,MACD_RELIANCE,MACD_signal_RELIANCE,MACD_hist_RELIANCE,Volume_SMA_20_RELIANCE,Volume_ratio_RELIANCE,StdDev_RELIANCE,UpperBand_RELIANCE,LowerBand_RELIANCE,BB_Position_RELIANCE,INFY_Close,INFY_Volume,log_return_INFY,SMA_20_INFY,SMA_ratio_INFY,RSI_14_INFY,MACD_INFY,MACD_signal_INFY,MACD_hist_INFY,Volume_SMA_20_INFY,Volume_ratio_INFY,StdDev_INFY,UpperBand_INFY,LowerBand_INFY,BB_Position_INFY,SBIN_Close,SBIN_Volume,log_return_SBIN,SMA_20_SBIN,SMA_ratio_SBIN,RSI_14_SBIN,MACD_SBIN,MACD_signal_SBIN,MACD_hist_SBIN,Volume_SMA_20_SBIN,Volume_ratio_SBIN,StdDev_SBIN,UpperBand_SBIN,LowerBand_SBIN,BB_Position_SBIN,NSEI_Close,NSEI_Volume,log_return_NSEI,SMA_20_NSEI,SMA_ratio_NSEI,RSI_14_NSEI,MACD_NSEI,MACD_signal_NSEI,MACD_hist_NSEI,Volume_SMA_20_NSEI,Volume_ratio_NSEI,StdDev_NSEI,UpperBand_NSEI,LowerBand_NSEI,BB_Position_NSEI,Day_sin,Day_cos,Month_sin,Month_cos
195.8523712158203,21746801,-0.015342019440443888,187.42286376953126,1.0449758758176622,65.26817263982107,1.9293791315837439,0.5460977577631517,1.383281373820592,16911584.1,1.2859115309014724,5.919400234929823,199.2616642393909,175.5840632996716,0.8560118890080789,405.0787353515625,10833744,-0.0016794416468730615,396.56215209960936,1.0214760364973354,59.65363957592861,8.220151972790177,8.142187918705238,0.0779640540849389,11524249.6,0.9400823807217782,14.55807300021954,425.67829810004844,367.4460060991703,0.646251898265694,275.3792724609375,30252827,-0.05678064888219925,280.7250946044922,0.9809570920224061,53.62772580222801,2.8915430159255493,2.3008986857330216,0.5906443301925277,15146572.2,1.9973381832227362,9.523139294731433,299.77137319395507,261.6788160150293,0.3596622925039846,8808.900390625,267300,-0.016153405638702815,8529.45751953125,1.032762091897857,79.06233897709333,141.40789711718935,95.69003325113563,45.71786386605372,168660.0,1.584845250800427,277.0484937316734,9083.554506994597,7975.3605320679035,0.7521606121389657,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
194.31166076660156,19302710,-0.007897798522816225,187.6636001586914,1.035425413358203,66.29976669431878,2.0143818266898847,0.8397545715484984,1.1746272551413863,17510151.3,1.1023725420350878,6.103240573516203,199.8700813057238,175.457119011659,0.7723168339879528,404.1236267089844,8702540,-0.002360618631107751,397.7313888549805,1.016071745990193,53.33964202461642,7.665765119301113,8.046903358824412,-0.38113823952329895,11620460.6,0.7488980256083826,14.15379869745158,426.03898624988364,369.4237914600773,0.6129067535951632,274.0868835449219,17639807,-0.004704170712555204,280.37970275878905,0.9775560814425968,50.260439782941155,1.7563564882034939,2.191990246227116,-0.43563375802362225,15531807.85,1.1357214285908128,9.637428942843322,299.6545606444757,261.1048448731024,0.33676094385350075,8797.400390625,210100,-0.0013063506955069547,8549.555029296875,1.028989270257789,77.1024230966907,136.5686209285268,103.86575078661386,32.70287014191294,174070.0,1.2069856954098925,281.3612316607002,9112.277492618276,7986.832565975475,0.7202198929984471,0.0,1.0,0.8660254037844386,0.5000000000000001
200.63502502441406,17092333,0.03202409278348907,188.32428741455078,1.0653698881799782,73.66574342046093,2.5624513795850135,1.1842939331558013,1.3781574464292121,17859570.9,0.9570405188178402,6.755934449402292,201.83615631335536,174.8124185157462,0.9555527326570238,401.1072692871094,5265956,-0.007491941865791007,398.9133987426758,1.0054996160854672,55.30157844138931,6.903436193377445,7.81820992573502,-0.9147737323575749,11386907.2,0.46245709282675107,13.335906020715601,425.585210784107,372.24158670124456,0.5411271370616745,267.669189453125,23743882,-0.02369329901496849,279.82484283447263,0.9565597776872935,47.073162087162515,0.3349970704066436,1.8205916110630218,-1.4855945406563782,16262166.15,1.4600688359096614,10.04599335952728,299.9168295535272,259.7328561154181,0.1974999647049679,8756.5498046875,208700,-0.004654298232220474,8568.4625,1.0219511148805869,75.61204066355272,127.96209146457659,108.68501892220641,19.277072542370178,178595.0,1.1685657493210897,281.95947718209646,9132.381454364193,8004.543545635806,0.6667680286548421,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
198.75189208984375,14072894,-0.009430188166888833,189.31612014770508,1.0498413549505285,73.44486835981539,2.8124274461372636,1.5099206357520938,1.3025068103851698,17631816.6,0.7981533791589007,6.7579988847060335,202.83211791711716,175.800122378293,0.8490593922337749,405.2584533691406,5160016,0.010296124048038386,400.69728698730466,1.0113830727832716,52.49999844268502,6.558646891082162,7.566297318804448,-1.007650427722286,11161542.2,0.4623031394353372,11.45997170875626,423.6172304048172,377.77734356979215,0.5995021299301261,261.20697021484375,21477507,-0.0244387679376316,279.5195587158203,0.9344854843607046,43.444012010698614,-1.2979259120652387,1.1968881064373698,-2.494814018502608,16569578.65,1.296201155966027,10.527467774865245,300.5744942655508,258.46462316608984,0.06512361535435288,8723.7001953125,195300,-0.0037584872121479928,8598.280004882812,1.014586660397017,74.69150347117193,117.14034493766849,110.37608412529883,6.764260812369656,179720.0,1.0866904073002448,263.8040248764176,9125.888054635647,8070.671955129977,0.618857351098277,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
197.66058349609375,12365643,-0.00550593847525352,190.05865859985352,1.0399977825385225,66.8940214881928,2.8891712293062994,1.785770754462935,1.1034004748433643,17214083.15,0.7183445608022406,6.821063419604128,203.70078543906178,176.41653176064526,0.7786194915959024,414.8941650390625,11875936,0.02349844366598686,402.8745483398437,1.0298346389682569,59.04054869065546,6.982431167612958,7.449524088566151,-0.4670929209531929,11392843.2,1.0424031816746149,9.571626098574066,422.01780053699184,383.7312961426956,0.8139387332751646,259.20147705078125,15722348,-0.007707419441411333,279.1028564453125,0.9286951783725985,30.463608229722922,-2.722472707293889,0.41301594369111805,-3.135488650985007,16603358.8,0.9469377967065314,11.172000902655153,301.4468582506228,256.7588546400022,0.054659465916529315,8711.7001953125,173600,-0.0013765100457609084,8628.760009765625,1.0096120630835725,65.56487301322994,106.36957093581623,109.57478148740232,-3.2052105515860916,180195.0,0.9634007602874664,237.34803809768417,9103.456085960994,8154.063933570256,0.5873613557181228,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
194.70753479003906,9045844,-0.015052723846834573,190.78461303710938,1.0205620447607409,60.906110811931875,2.6808022597470824,1.9647770555197648,0.7160252042273176,16672764.0,0.5425521527204488,6.479367961231717,203.7433489595728,177.82587711464595,0.6513620529767814,421.8348693847656,7453728,0.016590468976594545,405.30523071289065,1.0407831861503516,66.02395530678716,7.788558441274404,7.517330959107802,0.2712274821666014,11087283.6,0.6722772023257347,7.618240464990989,420.5417116428726,390.0687497829087,1.042436233714703,258.7557678222656,15985714,-0.0017210275285882938,278.45440368652345,0.9292572298966619,32.32605581595948,-3.843100445918253,-0.4382073342307562,-3.404893111687497,16955657.05,0.9427953132609508,11.970615992344177,302.3956356712118,254.5131717018351,0.08860438180996387,8661.0498046875,171300,-0.005831032408607971,8650.08251953125,1.0012678821423364,60.0876946387524,92.67825449207703,106.19547608833727,-13.517221596260242,181570.0,0.9434377925868811,218.47978995459448,9087.04209944044,8213.12293962206,0.5125495419432202,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
191.88290405273438,8839692,-0.014613299862736982,191.17407150268554,1.003707786021803,54.54546126793533,2.2616730964642215,2.0241562637086563,0.23751683275556523,16445109.25,0.537527107033357,6.28727540027845,203.74862230324243,178.59952070212864,0.5281852034323006,425.3147277832031,6536868,0.00821549814255029,406.95484313964846,1.0451152872439324,70.75417558457235,8.608976679587954,7.735660103203833,0.8733165763841209,9170960.6,0.7127789863146943,8.208204759503422,423.3712526586553,390.5384336206416,1.059193062639725,249.1293487548828,17088719,-0.03791240093513986,277.3981651306152,0.8980929943699455,28.876342350105816,-5.445208594706685,-1.439607586325942,-4.005601008380743,17212395.6,0.9928146782775548,13.558874918140082,304.51591496689537,250.28041529433506,-0.021223489157275635,8526.349609375,146800,-0.015674617197285398,8662.175,0.9843197129329528,48.528931111431795,70.14996244436588,98.986373359543,-28.83641091517711,181510.0,0.8087708666189191,203.34953658335593,9068.874073166711,8255.475926833287,0.33301487562936666,0.0,1.0,0.8660254037844386,0.5000000000000001
188.73728942871094,13651008,-0.01652926616660017,191.51324234008788,0.9855051646692534,44.11513862689768,1.65658927378243,1.950642865723411,-0.294053591940981,16622654.0,0.8212291490877449,5.936913563901605,203.38706946789108,179.6394152122847,0.3831062266054064,430.8748779296875,8516920,0.012988310705606807,408.4900329589844,1.0547989991544071,71.37901932199149,9.59719124630999,8.107966331825065,1.4892249144849252,8958862.2,0.9506698294790158,9.622151989941019,427.7343369388664,389.24572897910235,1.0815966371994599,256.0817565917969,22589681,0.027524520684640848,276.51573715209963,0.926101925442808,31.291691660845643,-6.083759840018331,-2.3684380370644202,-3.715321802953911,17915072.55,1.2609315947202233,14.360730933718076,305.2371990195358,247.79427528466348,0.14427331979029318,8565.5498046875,196200,0.004586999150377187,8674.302490234375,0.9874626593124566,40.99315952494562,54.82724251801665,90.15454719123773,-35.32730467322108,186160.0,1.0539321014181349,188.76675581272087,9051.836001859816,8296.768978608934,0.35596949383088067,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
192.7388458251953,9781008,0.020980097071206634,192.12899017333984,1.0031741990175729,48.43950746802249,1.4828547175685571,1.8570852360924401,-0.374230518523883,16614268.85,0.5887113112413611,5.334285098403273,202.79756037014639,181.4604199765333,0.5285818828258823,432.1136474609375,5796972,0.0028708849437259335,410.3429489135742,1.0530548864187954,67.89108229321197,10.360882949268216,8.558549655313696,1.8023332939545202,8808649.0,0.6581000105691577,10.432863797831697,431.2086765092376,389.47722131791085,1.0216855831490663,254.8784942626953,17366588,-0.004709816669129593,275.6622802734375,0.9246041714879304,23.432350495072626,-6.610705419264718,-3.21689151350448,-3.393813905760238,18309161.75,0.9485190112540243,15.132947997599768,305.928176268637,245.39638427823795,0.15664677471294514,8627.400390625,161600,0.007194908616778425,8690.702490234375,0.9927161124569036,43.19245523989896,47.131400513550034,81.54991785570019,-34.41851734215015,187760.0,0.8606731998295697,167.53536885926323,9025.773227952901,8355.631752515848,0.4055392004022051,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
194.5470428466797,8709626,0.00933785719156855,192.92288360595703,1.0084186966852517,57.08305490394689,1.474082907803563,1.780484770434665,-0.3064018626311018,16480748.1,0.5284727335890778,4.3085737633189085,201.54003113259483,184.30573607931922,0.594239957582226,437.09698486328125,6287536,0.0114664773248529,412.0691513061523,1.0607369745534145,67.87108672179367,11.238675353205679,9.094574794892093,2.1441005583135855,8626962.8,0.7288238219828651,11.840737339457473,435.75062598506724,388.3876766272374,1.0284264152926357,253.4077606201172,20957180,-0.005787045126664149,274.7531150817871,0.9223107826991664,23.40145473483703,-7.065542326979482,-3.986621676199481,-3.0789206507800015,18914237.75,1.108010815820479,15.916349433825992,306.58581394943906,242.92041621413512,0.16472597010918122,8711.5498046875,158800,0.009706478627223793,8712.402490234375,0.9999021296883573,46.89268699852747,47.277558463600144,74.69544597728017,-27.41788751368003,188395.0,0.8429098436795032,136.4234054433961,8985.249301121168,8439.555679347583,0.49843742804050306,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
