RELIANCE_Close,RELIANCE_Volume,log_return_RELIANCE,SMA_20_RELIANCE,SMA_ratio_RELIANCE,RSI_14_RELIANCE,MACD_RELIANCE,MACD_signal_RELIANCE,MACD_hist_RELIANCE,Volume_SMA_20_RELIANCE,Volume_ratio_RELIANCE,StdDev_RELIANCE,UpperBand_RELIANCE,LowerBand_RELIANCE,BB_Position_RELIANCE,SBIN_Close,SBIN_Volume,log_return_SBIN,SMA_20_SBIN,SMA_ratio_SBIN,RSI_14_SBIN,MACD_SBIN,MACD_signal_SBIN,MACD_hist_SBIN,Volume_SMA_20_SBIN,Volume_ratio_SBIN,StdDev_SBIN,UpperBand_SBIN,LowerBand_SBIN,BB_Position_SBIN,INFY_Close,INFY_Volume,log_return_INFY,SMA_20_INFY,SMA_ratio_INFY,RSI_14_INFY,MACD_INFY,MACD_signal_INFY,MACD_hist_INFY,Volume_SMA_20_INFY,Volume_ratio_INFY,StdDev_INFY,UpperBand_INFY,LowerBand_INFY,BB_Position_INFY,NSEI_Close,NSEI_Volume,log_return_NSEI,SMA_20_NSEI,SMA_ratio_NSEI,RSI_14_NSEI,MACD_NSEI,MACD_signal_NSEI,MACD_hist_NSEI,Volume_SMA_20_NSEI,Volume_ratio_NSEI,StdDev_NSEI,UpperBand_NSEI,LowerBand_NSEI,BB_Position_NSEI,SMA_200_NSEI,SMA_200_ratio_NSEI,India_VIX_Close
744.3522338867188,40471557,0.02479310374628475,688.8445725213913,1.0805808212470218,77.03276000238644,25.436131596630617,23.53150819465173,1.9046234019788848,36237942.952380955,1.116828211059946,32.26036968937418,753.3653119001397,624.323833142643,0.9301536365709167,162.8309783935547,58261857,0.03800787880486481,154.39519682384673,1.0546375906974137,65.20296556330774,0.9217585917092492,0.054393132642873515,0.8673654590663757,86057689.66666667,0.6770093088214402,11.242181126722981,176.8795590772927,131.91083457040077,0.6875921911358451,608.6112060546875,6670195,0.014461707594117204,594.3323306129092,1.0240250693194717,60.31532356449057,8.562771329149655,9.705869578119495,-1.1430982489698405,9825137.857142856,0.6788907287596765,14.170743102150025,622.6738168172093,565.9908444086092,0.7519076686968653,10091.650390625,622900,0.021079446670088396,9741.435779389882,1.0359510260259657,65.68318599728141,180.58794010751808,186.38317583026253,-5.795235722744451,763500.0,0.8158480681074002,400.72151636323804,10542.878812116358,8939.992746663405,0.7184900217028014,10912.671259765624,0.9247644458815799,31.459999084472656
790.8770751953125,105804173,0.06062819594421525,695.8163423084077,1.1366175628636945,79.75109766863076,29.87951789185456,24.801110134092298,5.078407757762264,38641904.28571428,2.7380682954363422,37.57354980250376,770.9634419134152,620.6692427034002,1.1324976837113043,167.2269287109375,76895151,0.026639024126685725,155.7375008719308,1.0737743175194197,62.798927167068086,1.471578984762175,0.3378303030667338,1.1337486816954412,86568469.85714285,0.888258174447279,10.99709483114824,177.73169053422728,133.7433112096343,0.7611923423369064,601.4925537109375,22438862,-0.011765494328621399,596.1588105701264,1.0089468494740692,52.707549658023616,8.163099065230654,9.397315475541728,-1.234216410311074,10617720.047619049,2.1133408961024323,12.296808436839544,620.7524274438056,571.5651936964473,0.6084375503229668,10244.400390625,892100,0.015022865002949488,9797.523902529761,1.045611165896707,63.604719563316365,193.93006422195504,187.89255350860105,6.037510713353981,776347.619047619,1.1490986487398256,383.6009362690286,10564.725775067818,9030.322029991705,0.7912378762899586,10910.186513671875,0.9389757340800216,29.969999313354492
784.9209594726562,60198705,-0.007559527243761852,702.3428751627604,1.1175751719425633,76.32928541528085,32.54516438582823,26.349920984439485,6.195243401388744,39643367.333333336,1.518506349216786,40.60856326329808,783.5600016893566,621.1257486361642,1.0083785146767672,170.1273193359375,80023958,0.017195349440983127,157.28050159272692,1.0816809306501134,64.67617521614743,2.116950009407475,0.6936542443348821,1.4232957650725928,87467350.1904762,0.914900906746725,10.609702257487335,178.49990610770158,136.06109707775227,0.8027139080674334,599.9154663085938,7804096,-0.002625400000554685,597.8040538969494,1.0035319472959083,47.88663515669501,7.631131213081744,9.044078623049732,-1.4129474099679875,10645856.761904761,0.7330641558062526,10.082812758237145,617.9696794134237,577.6384283804751,0.5523517706999936,10311.2001953125,685400,0.006499449097502718,9854.90248325893,1.0463015958634505,61.443844322979764,207.50202549213282,191.81444790530742,15.687577586825398,778914.2857142857,0.8799427774924804,364.6819819734325,10584.266447205795,9125.538519312064,0.81280522112461,10907.595766601562,0.9453229122117642,30.459999084472656
773.5706176757812,37962078,-0.014566062013102135,708.5365513392857,1.0917864663630512,71.39273566970847,33.357308425677274,27.751398472687043,5.605909952990231,39649705.666666664,0.9574365650818577,41.10159587572509,790.7397430907358,626.3333595878355,0.8955689854730768,174.43263244628906,65487085,0.024991512615316284,159.07599458240327,1.096536488137001,64.73549270574168,2.9419015730247793,1.1433037100728616,1.7985978629519177,86439868.61904761,0.7576027826767135,10.13749625002078,179.35098708244482,138.80100208236172,0.8787088418175059,614.3656616210938,12157390,0.02380153517840013,599.3303833007812,1.0250867947616913,58.34057080466025,8.280104958257652,8.891283890091316,-0.6111789318336633,10659650.047619049,1.1405055462130755,10.046504676668535,619.4233926541183,579.2373739474442,0.874142022411243,10471.0,669200,0.015378829255110686,9923.0810546875,1.0552166149095066,63.39516596854099,228.5181958014764,199.15519748454125,29.362998316935148,778600.0,0.8594913948111996,337.3819398372268,10597.844934361954,9248.317175013046,0.9060079101802163,10904.661518554687,0.9602315470483155,29.34000015258789
776.6947631835938,51586221,0.0040304708801692,715.039533342634,1.0862263231135443,69.09086128444515,33.86268293130263,28.97365536441016,4.889027566892469,40524447.85714286,1.272965425262602,40.53710516330774,796.1137436692494,633.9653230160185,0.8802394718602452,167.31756591796875,74668987,-0.04164500762016864,160.5089372907366,1.0424190001015294,57.926365465395314,2.9871215471264634,1.512067277483582,1.4750542696428814,87696678.09523809,0.8514460139403446,8.95194930008554,178.4128358909077,142.60503869056552,0.6901437438956909,608.8242797851562,10220838,-0.009060603849115886,601.0654267810639,1.012908499904318,52.787423341439606,8.252152447386152,8.763457601550282,-0.5113051541641305,10808280.142857144,0.9456488789064774,8.12308144368801,617.31158966844,584.8192638936879,0.7387903239211447,10305.2998046875,854800,-0.015951224257763807,9983.85486421131,1.03219647569482,58.31126919088658,229.16141113798403,205.15644021522982,24.00497092275421,788114.2857142857,1.0846142691415315,278.00793055566123,10539.870725322631,9427.839003099987,0.7890609449754011,10900.66126953125,0.9453829955703823,29.579999923706055
772.2220458984375,39679374,-0.005775300120542845,720.8693121047247,1.0712372311199905,67.20561199563585,33.51593413739204,29.882111119006538,3.633823018385499,40715467.76190476,0.9745528218424602,39.474445248591245,799.8182026019072,641.9204216075423,0.8252277103710102,167.90670776367188,73620385,0.003514915228453461,161.65917460123697,1.0386463259994096,47.614577972559694,3.0355061008847315,1.816755042163812,1.2187510587209196,87002643.09523809,0.8461856143773805,8.212450246408467,178.0840750940539,145.23427410842004,0.6901848098947473,597.1875,14945284,-0.019298552699305433,601.2490757533482,0.9932447700676145,48.77264567467305,7.207920583387249,8.452350197917676,-1.2444296145304268,11102120.523809524,1.3461648131047088,7.981841106420069,617.2127579661883,585.285393540508,0.37278700167906204,10288.900390625,994200,-0.0015926248529521327,10030.233444940477,1.0257887263645895,54.68865053538568,225.74561335803264,209.2742748437904,16.471338514242234,799100.0,1.244149668376924,239.39685444755816,10509.027153835594,9551.43973604536,0.7701235844072929,10896.8752734375,0.9442064933702128,29.729999542236328
782.8981323242188,30921913,0.013730455434748306,726.6359514508929,1.0774282923394936,71.13043646730883,33.7139705050472,30.64848299621467,3.065487508832529,40277164.666666664,0.7677281471004571,39.258462703002074,805.152876856897,648.1190260448888,0.8582805909287472,167.31756591796875,49176958,-0.0035149152284533547,162.79862249465216,1.0277578726040206,47.92841951689699,2.9918244946177595,2.0517689326546016,0.9400555619631579,85679227.85714285,0.5739659335165244,7.140887808703876,177.08039811205992,148.5168468772444,0.6582066382287393,637.8524780273438,26030458,0.06587589651095199,603.2910534086682,1.0572881437962642,58.84254265666279,9.551578531627683,8.672195864659678,0.8793826669680058,11892138.0,2.1888795774149274,11.151293158295706,625.5936397252595,580.9884670920768,1.2748299707334008,10383.0,671900,0.00910417112670767,10072.752511160714,1.030800666302039,56.59678449494954,228.00334047934666,213.02008797090167,14.983252508444991,791195.2380952381,0.8492214912940638,216.9045261856616,10506.561563532037,9638.94345878939,0.8575853098671056,10894.048774414063,0.9530891787804071,28.739999771118164
774.58203125,25621946,-0.010679018969547172,732.1746186755952,1.057919806959594,73.63397390653438,32.821529732986846,31.083092343569106,1.73843738941774,39591422.71428572,0.64715901181179,37.28622417849221,806.7470670325796,657.6021703186108,0.7843370004666717,162.4684600830078,50966428,-0.029409707867395142,163.5733613513765,0.9932452248994553,45.36543297192902,2.5366828903989926,2.14875172420348,0.3879311661955125,85326996.8095238,0.5973071818497585,6.0489694653355714,175.67130028204764,151.47542242070534,0.4543351442239949,623.8285522460938,8954428,-0.022231456344341385,604.9453386579241,1.031214743517261,54.215067744796755,10.160210154888546,8.969798722705452,1.1904114321830939,10971390.38095238,0.8161616430626638,11.510071731440098,627.9654821208044,581.9251951950439,0.9101454365286028,10312.400390625,574500,-0.006822760798075913,10107.614443824405,1.0202605617713996,58.390963231338006,221.54200866722204,214.72447211016575,6.817536557056286,772504.7619047619,0.7436847361088852,191.09558685190154,10489.805617528207,9725.423270120602,0.7679103559723033,10890.494526367187,0.9469175495802736,28.90999984741211
766.0189208984375,30276420,-0.011116699007507735,736.1078810918899,1.0406340436977521,67.47450010725348,31.065192350957545,31.079512345046798,-0.01431999408925222,39131075.952380955,0.7737180556150236,36.227636271522606,808.5631536349351,663.6526085488447,0.7064103739428592,161.7433319091797,43613239,-0.004473183276185583,163.93591235932848,0.9866253805002597,41.379325374232984,2.093337415786607,2.1376688625201057,-0.04433144673349876,82987584.71428572,0.5255393219377825,5.671012869161715,175.2779380976519,152.59388662100505,0.40334264333514336,627.4091186523438,10411290,0.005723255082819963,606.4230346679688,1.0346063437314272,55.90135741596245,10.806901651048747,9.337219308374111,1.469682342674636,10882573.80952381,0.956693718069583,12.318671446228402,631.0603775604255,581.785691775512,0.9258999046025639,10302.099609375,556200,-0.0009993724909477652,10130.27869233631,1.0169611243932188,56.09929695423228,213.1333016643639,214.40623802100538,-1.2729363566414804,761171.4285714285,0.7307158139709471,184.14205132023162,10498.562794976773,9761.994589695845,0.7332722425424614,10888.015522460937,0.9461870795575881,29.1200008392334
781.0775756835938,28464103,0.019467603219765435,740.4296497163318,1.0548977556245007,76.54005173926362,30.536385469255265,30.970886969888493,-0.43450150063322823,39431558.952380955,0.7218609600085639,35.90430642989245,812.2382625761168,668.6210368565469,0.7830296000759801,167.49884033203125,54012853,0.034965719991815,164.56390308198473,1.0178346356344279,57.73507626433676,2.1812601527047946,2.1463871205570433,0.03487303214775128,82206334.66666667,0.6570400349196123,5.267741994942781,175.0993870718703,154.02841909209917,0.6392882019692345,623.95654296875,5477468,-0.005518106418044315,607.3892240978423,1.0272762805357885,58.60265374562132,10.914994060448294,9.652774258788948,1.262219801659345,10807248.285714285,0.5068328084254776,12.874810968865171,633.1388460355727,581.639602160112,0.8217002351093736,10430.0498046875,573600,0.012343324106810436,10151.752511160714,1.0274137192786004,68.35865589947483,214.323267009966,214.3896438187975,-0.06637680883150665,751809.5238095238,0.7629592095262224,191.76677021459278,10535.2860515899,9768.218970731528,0.8628069831998725,10885.94251953125,0.9581209698631239,28.1200008392334
794.524169921875,28789533,0.017068933497455665,745.2643694196429,1.0660970824897908,75.14158152197656,30.846747874744437,30.946059150859686,-0.09931127611524815,39593856.28571428,0.7271212178033652,36.03310703167187,817.3305834829866,673.1981553562991,0.8417676447559513,168.08799743652344,52127276,0.0035112086856511748,165.01925005231584,1.0185962994210356,56.548840941172436,2.2722861098770863,2.171566918421052,0.10071919145603436,79299591.1904762,0.6573460873813488,5.1312154237306125,175.28168089977706,154.75681920485462,0.649513668999369,645.0136108398438,17263756,0.0331906953844254,609.6240321568081,1.058051482251823,68.4165867357683,12.555060546869072,10.233231516404974,2.321829030464098,11087495.333333334,1.5570474197268358,15.065383236683942,639.754798630176,579.4932656834402,1.0872664856276275,10551.7001953125,597400,0.011595958752537541,10175.093005952382,1.037012653264182,69.43716946310718,222.5174503133876,216.01520511771554,6.50224519567206,742414.2857142857,0.8046720160095442,209.26910334954985,10593.631212651482,9756.554799253281,0.9499077782179314,10884.461518554688,0.9694278561530185,26.510000228881836
806.9586791992188,29434266,0.015529056919537838,749.8745843796503,1.0761248560874916,75.2746084982029,31.730306079234992,31.10290853653475,0.6273975427002441,39366804.666666664,0.747692535607877,37.479407298566045,824.8333989767824,674.9157697825182,0.8807697274667465,167.408203125,38048810,-0.004052476544986123,165.47891308012464,1.011658827151839,62.672790101154646,2.2634791385386563,2.189949362444573,0.0735297760940834,77135502.42857143,0.4932723428519019,4.873869979837535,175.22665303979971,155.73117312044957,0.5989608897481329,650.2139282226562,7796572,0.008030010433607553,611.8547799246652,1.0626932232231872,71.24684327362236,14.111775442302132,11.008940301584406,3.102835140717726,10945311.904761905,0.7123206782812646,17.382777445446497,646.6203348155582,577.0892250337722,1.051683245210083,10607.349609375,525200,0.005260117338821228,10202.628720238095,1.0396682953221745,78.64439300853276,230.84085259526,218.98033461322444,11.86051798203556,730514.2857142857,0.7189455569461828,226.43766525326905,10655.504050744634,9749.753389731557,0.9468347709233337,10882.767265625,0.9746923140477375,25.770000457763672
835.7996215820312,47016185,0.03511643326823771,755.8175106956845,1.1058219871258712,78.88055960626465,34.36165556253047,31.754657941733896,2.6069976207965766,40030590.38095238,1.1745064100371487,40.75792556858702,837.3333618328586,674.3016595585104,0.9905923802589491,170.444580078125,43773740,0.017975040364453344,165.48970322381882,1.029940695751958,66.48531129153614,2.4730025602345904,2.2465600020025764,0.22644255823201398,69633240.8095238,0.6286328123049678,4.88512411909424,175.2599514620073,155.71945498563034,0.7535696497149171,651.3221435546875,8810958,0.0017029348995843123,614.3088030133929,1.0602520106495814,69.08813308847455,15.259010552762902,11.858954351820106,3.400056200942796,10997325.19047619,0.8011910030295722,19.142635131669596,652.594073276732,576.0235327500537,0.9833887847319653,10763.650390625,571200,0.014627632603289031,10232.223958333334,1.0519365520590331,79.47412566930583,247.19981012270728,224.62422971512103,22.575580407586244,710709.5238095238,0.803703877412914,256.72695327154054,10745.677864876416,9718.770051790252,1.0175015960628409,10881.570268554688,0.9891633399390481,25.200000762939453
823.0039672851562,35189589,-0.015427876070279343,761.4122663225446,1.0808913957481747,74.24564397566091,35.01093238687122,32.40591283076136,2.605019556109859,40210334.952380955,0.875137922667723,41.56346326106989,844.5391928446844,678.2853398004048,0.8704678106768616,170.94308471679688,55124494,0.0029204628309446707,165.56739225841704,1.0324683042056342,66.84606945639607,2.6487434736484374,2.326996696331749,0.32174677731668844,65032415.47619048,0.8476464175036226,4.961322233179276,175.4900367247756,155.6447477920585,0.770880029456695,677.0255737304688,19362533,0.038704683297152,617.2844906761533,1.0967804698752062,73.54317661994402,18.03436570400936,13.094036622257956,4.940329081751404,11408917.0,1.6971403157723033,23.533170406506052,664.3508314891653,570.2181498631412,1.1346476272747856,10799.650390625,636800,0.003339009534036716,10262.32872953869,1.0523586483387248,81.79300795330494,260.07136020691723,231.71365581348027,28.35770439343696,696438.0952380953,0.9143669830156168,284.33426140488695,10830.997252348465,9693.660206728917,0.9724383709702225,10880.39001953125,0.9925793442366205,25.100000381469727
